nuts_id;nuts_region_order;nuts_country_order;nuts_level;nuts_country_official;nuts_1_official;nuts_2_official;nuts_3_official;nuts_country_latin;nuts_1_latin;nuts_2_latin;nuts_3_latin
"TRB14";"2100";"37";"3";"Türkiye";"Ortadoğu Anadolu";"Malatya, Elazığ, Bingöl, Tunceli";"Tunceli";"Türkiye";"Ortadoğu Anadolu";"Malatya, Elazığ, Bingöl, Tunceli";"Tunceli"
"TRB21";"2102";"37";"3";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Van";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Van"
"TRB22";"2103";"37";"3";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Muş";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Muş"
"TRB23";"2104";"37";"3";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Bitlis";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Bitlis"
"TRB24";"2105";"37";"3";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Hakkari";"Türkiye";"Ortadoğu Anadolu";"Van, Muş, Bitlis, Hakkari";"Hakkari"
"TRC11";"2108";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Gaziantep, Adıyaman, Kilis";"Gaziantep";"Türkiye";"Güneydoğu Anadolu";"Gaziantep, Adıyaman, Kilis";"Gaziantep"
"TRC12";"2109";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Gaziantep, Adıyaman, Kilis";"Adıyaman";"Türkiye";"Güneydoğu Anadolu";"Gaziantep, Adıyaman, Kilis";"Adıyaman"
"TRC13";"2110";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Gaziantep, Adıyaman, Kilis";"Kilis";"Türkiye";"Güneydoğu Anadolu";"Gaziantep, Adıyaman, Kilis";"Kilis"
"TRC21";"2112";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Şanlıurfa, Diyarbakır";"Şanlıurfa";"Türkiye";"Güneydoğu Anadolu";"Şanlıurfa, Diyarbakır";"Şanlıurfa"
"TRC22";"2113";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Şanlıurfa, Diyarbakır";"Diyarbakır";"Türkiye";"Güneydoğu Anadolu";"Şanlıurfa, Diyarbakır";"Diyarbakır"
"TRC31";"2115";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Mardin";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Mardin"
"TRC32";"2116";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Batman";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Batman"
"TRC33";"2117";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Şırnak";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Şırnak"
"TRC34";"2118";"37";"3";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Siirt";"Türkiye";"Güneydoğu Anadolu";"Mardin, Batman, Şırnak, Siirt";"Siirt"
"TRZZZ";"2121";"37";"3";"Türkiye";"Extra-Regio NUTS 1";"Extra-Regio NUTS 2";"Extra-Regio NUTS 3";"Türkiye";"Extra-Regio NUTS 1";"Extra-Regio NUTS 2";"Extra-Regio NUTS 3"
"FR101";"802";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Paris";"France";"Ile-de-France";"Ile-de-France";"Paris"
"FR102";"803";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Seine-et-Marne";"France";"Ile-de-France";"Ile-de-France";"Seine-et-Marne"
"FR103";"804";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Yvelines";"France";"Ile-de-France";"Ile-de-France";"Yvelines"
"FR104";"805";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Essonne";"France";"Ile-de-France";"Ile-de-France";"Essonne"
"FR105";"806";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Hauts-de-Seine";"France";"Ile-de-France";"Ile-de-France";"Hauts-de-Seine"
"FR106";"807";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Seine-Saint-Denis";"France";"Ile-de-France";"Ile-de-France";"Seine-Saint-Denis"
"FR107";"808";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Val-de-Marne";"France";"Ile-de-France";"Ile-de-France";"Val-de-Marne"
"FR108";"809";"10";"3";"France";"Ile-de-France";"Ile-de-France";"Val-d’Oise";"France";"Ile-de-France";"Ile-de-France";"Val-d’Oise"
"FRB01";"812";"10";"3";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Cher";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Cher"
"FRB02";"813";"10";"3";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Eure-et-Loir";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Eure-et-Loir"
"FRB03";"814";"10";"3";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Indre";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Indre"
"FRB04";"815";"10";"3";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Indre-et-Loire";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Indre-et-Loire"
"FRB05";"816";"10";"3";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Loir-et-Cher";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Loir-et-Cher"
"FRB06";"817";"10";"3";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Loiret";"France";"Centre — Val de Loire";"Centre — Val de Loire";"Loiret"
"FRC11";"820";"10";"3";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Côte-d’Or";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Côte-d’Or"
"FRC12";"821";"10";"3";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Nièvre";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Nièvre"
"FRC13";"822";"10";"3";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Saône-et-Loire";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Saône-et-Loire"
"FRC14";"823";"10";"3";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Yonne";"France";"Bourgogne-Franche-Comté";"Bourgogne";"Yonne"
"FRC21";"825";"10";"3";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Doubs";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Doubs"
"FRC22";"826";"10";"3";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Jura";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Jura"
"FRC23";"827";"10";"3";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Haute-Saône";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Haute-Saône"
"FRC24";"828";"10";"3";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Territoire de Belfort";"France";"Bourgogne-Franche-Comté";"Franche-Comté";"Territoire de Belfort"
"FRD11";"831";"10";"3";"France";"Normandie";"Basse-Normandie";"Calvados";"France";"Normandie";"Basse-Normandie";"Calvados"
"FRD12";"832";"10";"3";"France";"Normandie";"Basse-Normandie";"Manche";"France";"Normandie";"Basse-Normandie";"Manche"
"FRD13";"833";"10";"3";"France";"Normandie";"Basse-Normandie";"Orne";"France";"Normandie";"Basse-Normandie";"Orne"
"FRD21";"835";"10";"3";"France";"Normandie";"Haute-Normandie";"Eure";"France";"Normandie";"Haute-Normandie";"Eure"
"FRD22";"836";"10";"3";"France";"Normandie";"Haute-Normandie";"Seine-Maritime";"France";"Normandie";"Haute-Normandie";"Seine-Maritime"
"FRE11";"839";"10";"3";"France";"Hauts-de-France";"Nord-Pas de Calais";"Nord";"France";"Hauts-de-France";"Nord-Pas de Calais";"Nord"
"FRE12";"840";"10";"3";"France";"Hauts-de-France";"Nord-Pas de Calais";"Pas-de-Calais";"France";"Hauts-de-France";"Nord-Pas de Calais";"Pas-de-Calais"
"FRE21";"842";"10";"3";"France";"Hauts-de-France";"Picardie";"Aisne";"France";"Hauts-de-France";"Picardie";"Aisne"
"FRE22";"843";"10";"3";"France";"Hauts-de-France";"Picardie";"Oise";"France";"Hauts-de-France";"Picardie";"Oise"
"FRE23";"844";"10";"3";"France";"Hauts-de-France";"Picardie";"Somme";"France";"Hauts-de-France";"Picardie";"Somme"
"FRF11";"847";"10";"3";"France";"Grand Est";"Alsace";"Bas-Rhin";"France";"Grand Est";"Alsace";"Bas-Rhin"
"FRF12";"848";"10";"3";"France";"Grand Est";"Alsace";"Haut-Rhin";"France";"Grand Est";"Alsace";"Haut-Rhin"
"FRF21";"850";"10";"3";"France";"Grand Est";"Champagne-Ardenne";"Ardennes";"France";"Grand Est";"Champagne-Ardenne";"Ardennes"
"FRF22";"851";"10";"3";"France";"Grand Est";"Champagne-Ardenne";"Aube";"France";"Grand Est";"Champagne-Ardenne";"Aube"
"FRF23";"852";"10";"3";"France";"Grand Est";"Champagne-Ardenne";"Marne";"France";"Grand Est";"Champagne-Ardenne";"Marne"
"FRF24";"853";"10";"3";"France";"Grand Est";"Champagne-Ardenne";"Haute-Marne";"France";"Grand Est";"Champagne-Ardenne";"Haute-Marne"
"FRF31";"855";"10";"3";"France";"Grand Est";"Lorraine";"Meurthe-et-Moselle";"France";"Grand Est";"Lorraine";"Meurthe-et-Moselle"
"FRF32";"856";"10";"3";"France";"Grand Est";"Lorraine";"Meuse";"France";"Grand Est";"Lorraine";"Meuse"
"FRF33";"857";"10";"3";"France";"Grand Est";"Lorraine";"Moselle";"France";"Grand Est";"Lorraine";"Moselle"
"FRF34";"858";"10";"3";"France";"Grand Est";"Lorraine";"Vosges";"France";"Grand Est";"Lorraine";"Vosges"
"FRG01";"861";"10";"3";"France";"Pays de la Loire";"Pays de la Loire";"Loire-Atlantique";"France";"Pays de la Loire";"Pays de la Loire";"Loire-Atlantique"
"FRG02";"862";"10";"3";"France";"Pays de la Loire";"Pays de la Loire";"Maine-et-Loire";"France";"Pays de la Loire";"Pays de la Loire";"Maine-et-Loire"
"FRG03";"863";"10";"3";"France";"Pays de la Loire";"Pays de la Loire";"Mayenne";"France";"Pays de la Loire";"Pays de la Loire";"Mayenne"
"FRG04";"864";"10";"3";"France";"Pays de la Loire";"Pays de la Loire";"Sarthe";"France";"Pays de la Loire";"Pays de la Loire";"Sarthe"
"FRG05";"865";"10";"3";"France";"Pays de la Loire";"Pays de la Loire";"Vendée";"France";"Pays de la Loire";"Pays de la Loire";"Vendée"
"FRH01";"868";"10";"3";"France";"Bretagne";"Bretagne";"Côtes-d’Armor";"France";"Bretagne";"Bretagne";"Côtes-d’Armor"
"FRH02";"869";"10";"3";"France";"Bretagne";"Bretagne";"Finistère";"France";"Bretagne";"Bretagne";"Finistère"
"FRH03";"870";"10";"3";"France";"Bretagne";"Bretagne";"Ille-et-Vilaine";"France";"Bretagne";"Bretagne";"Ille-et-Vilaine"
"FRH04";"871";"10";"3";"France";"Bretagne";"Bretagne";"Morbihan";"France";"Bretagne";"Bretagne";"Morbihan"
"FRI11";"874";"10";"3";"France";"Nouvelle-Aquitaine";"Aquitaine";"Dordogne";"France";"Nouvelle-Aquitaine";"Aquitaine";"Dordogne"
"FRI12";"875";"10";"3";"France";"Nouvelle-Aquitaine";"Aquitaine";"Gironde";"France";"Nouvelle-Aquitaine";"Aquitaine";"Gironde"
"FRI13";"876";"10";"3";"France";"Nouvelle-Aquitaine";"Aquitaine";"Landes";"France";"Nouvelle-Aquitaine";"Aquitaine";"Landes"
"FRI14";"877";"10";"3";"France";"Nouvelle-Aquitaine";"Aquitaine";"Lot-et-Garonne";"France";"Nouvelle-Aquitaine";"Aquitaine";"Lot-et-Garonne"
"FRI15";"878";"10";"3";"France";"Nouvelle-Aquitaine";"Aquitaine";"Pyrénées-Atlantiques";"France";"Nouvelle-Aquitaine";"Aquitaine";"Pyrénées-Atlantiques"
"FRI21";"880";"10";"3";"France";"Nouvelle-Aquitaine";"Limousin";"Corrèze";"France";"Nouvelle-Aquitaine";"Limousin";"Corrèze"
"FRI22";"881";"10";"3";"France";"Nouvelle-Aquitaine";"Limousin";"Creuse";"France";"Nouvelle-Aquitaine";"Limousin";"Creuse"
"FRI23";"882";"10";"3";"France";"Nouvelle-Aquitaine";"Limousin";"Haute-Vienne";"France";"Nouvelle-Aquitaine";"Limousin";"Haute-Vienne"
"FRI31";"884";"10";"3";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Charente";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Charente"
"FRI32";"885";"10";"3";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Charente-Maritime";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Charente-Maritime"
"FRI33";"886";"10";"3";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Deux-Sèvres";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Deux-Sèvres"
"FRI34";"887";"10";"3";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Vienne";"France";"Nouvelle-Aquitaine";"Poitou-Charentes";"Vienne"
"FRJ11";"890";"10";"3";"France";"Occitanie";"Languedoc-Roussillon";"Aude";"France";"Occitanie";"Languedoc-Roussillon";"Aude"
"FRJ12";"891";"10";"3";"France";"Occitanie";"Languedoc-Roussillon";"Gard";"France";"Occitanie";"Languedoc-Roussillon";"Gard"
"FRJ13";"892";"10";"3";"France";"Occitanie";"Languedoc-Roussillon";"Hérault";"France";"Occitanie";"Languedoc-Roussillon";"Hérault"
"FRJ14";"893";"10";"3";"France";"Occitanie";"Languedoc-Roussillon";"Lozère";"France";"Occitanie";"Languedoc-Roussillon";"Lozère"
"FRJ15";"894";"10";"3";"France";"Occitanie";"Languedoc-Roussillon";"Pyrénées-Orientales";"France";"Occitanie";"Languedoc-Roussillon";"Pyrénées-Orientales"
"FRJ21";"896";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Ariège";"France";"Occitanie";"Midi-Pyrénées";"Ariège"
"FRJ22";"897";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Aveyron";"France";"Occitanie";"Midi-Pyrénées";"Aveyron"
"FRJ23";"898";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Haute-Garonne";"France";"Occitanie";"Midi-Pyrénées";"Haute-Garonne"
"FRJ24";"899";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Gers";"France";"Occitanie";"Midi-Pyrénées";"Gers"
"FRJ25";"900";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Lot";"France";"Occitanie";"Midi-Pyrénées";"Lot"
"FRJ26";"901";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Hautes-Pyrénées";"France";"Occitanie";"Midi-Pyrénées";"Hautes-Pyrénées"
"FRJ27";"902";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Tarn";"France";"Occitanie";"Midi-Pyrénées";"Tarn"
"FRJ28";"903";"10";"3";"France";"Occitanie";"Midi-Pyrénées";"Tarn-et-Garonne";"France";"Occitanie";"Midi-Pyrénées";"Tarn-et-Garonne"
"FRK11";"906";"10";"3";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Allier";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Allier"
"FRK12";"907";"10";"3";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Cantal";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Cantal"
"FRK13";"908";"10";"3";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Haute-Loire";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Haute-Loire"
"FRK14";"909";"10";"3";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Puy-de-Dôme";"France";"Auvergne-Rhône-Alpes";"Auvergne";"Puy-de-Dôme"
"FRK21";"911";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Ain";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Ain"
"FRK22";"912";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Ardèche";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Ardèche"
"FRK23";"913";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Drôme";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Drôme"
"FRK24";"914";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Isère";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Isère"
"FRK25";"915";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Loire";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Loire"
"FRK26";"916";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Rhône";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Rhône"
"FRK27";"917";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Savoie";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Savoie"
"FRK28";"918";"10";"3";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Haute-Savoie";"France";"Auvergne-Rhône-Alpes";"Rhône-Alpes";"Haute-Savoie"
"FRL01";"921";"10";"3";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Alpes-de-Haute-Provence";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Alpes-de-Haute-Provence"
"FRL02";"922";"10";"3";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Hautes-Alpes";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Hautes-Alpes"
"FRL03";"923";"10";"3";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Alpes-Maritimes";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Alpes-Maritimes"
"FRL04";"924";"10";"3";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Bouches-du-Rhône";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Bouches-du-Rhône"
"FRL05";"925";"10";"3";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Var";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Var"
"FRL06";"926";"10";"3";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Vaucluse";"France";"Provence-Alpes-Côte d’Azur";"Provence-Alpes-Côte d’Azur";"Vaucluse"
"FRM01";"929";"10";"3";"France";"Corse";"Corse";"Corse-du-Sud";"France";"Corse";"Corse";"Corse-du-Sud"
"FRM02";"930";"10";"3";"France";"Corse";"Corse";"Haute-Corse";"France";"Corse";"Corse";"Haute-Corse"
"FRY10";"933";"10";"3";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Guadeloupe";"Guadeloupe";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Guadeloupe";"Guadeloupe"
"FRY20";"935";"10";"3";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Martinique";"Martinique";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Martinique";"Martinique"
"FRY30";"937";"10";"3";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Guyane";"Guyane";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Guyane";"Guyane"
"FRY40";"939";"10";"3";"France";"RUP FR — Régions Ultrapériphériques Françaises";"La Réunion";"La Réunion";"France";"RUP FR — Régions Ultrapériphériques Françaises";"La Réunion";"La Réunion"
"FRY50";"941";"10";"3";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Mayotte";"Mayotte";"France";"RUP FR — Régions Ultrapériphériques Françaises";"Mayotte";"Mayotte"
"FRZZZ";"944";"10";"3";"France";"Extra-Regio NUTS 1";"Extra-Regio NUTS 2";"Extra-Regio NUTS 3";"France";"Extra-Regio NUTS 1";"Extra-Regio NUTS 2";"Extra-Regio NUTS 3"
"ITC11";"978";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Torino";"Italia";"Nord-Ovest";"Piemonte";"Torino"
"ITC12";"979";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Vercelli";"Italia";"Nord-Ovest";"Piemonte";"Vercelli"
"ITC13";"980";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Biella";"Italia";"Nord-Ovest";"Piemonte";"Biella"
"ITC14";"981";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Verbano-Cusio-Ossola";"Italia";"Nord-Ovest";"Piemonte";"Verbano-Cusio-Ossola"
"ITC15";"982";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Novara";"Italia";"Nord-Ovest";"Piemonte";"Novara"
"ITC16";"983";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Cuneo";"Italia";"Nord-Ovest";"Piemonte";"Cuneo"
"ITC17";"984";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Asti";"Italia";"Nord-Ovest";"Piemonte";"Asti"
"ITC18";"985";"12";"3";"Italia";"Nord-Ovest";"Piemonte";"Alessandria";"Italia";"Nord-Ovest";"Piemonte";"Alessandria"
"ITC20";"987";"12";"3";"Italia";"Nord-Ovest";"Valle d’Aosta/Vallée d’Aoste";"Valle d’Aosta/Vallée d’Aoste";"Italia";"Nord-Ovest";"Valle d’Aosta/Vallée d’Aoste";"Valle d’Aosta/Vallée d’Aoste"
"ITC31";"989";"12";"3";"Italia";"Nord-Ovest";"Liguria";"Imperia";"Italia";"Nord-Ovest";"Liguria";"Imperia"
"ITC32";"990";"12";"3";"Italia";"Nord-Ovest";"Liguria";"Savona";"Italia";"Nord-Ovest";"Liguria";"Savona"
"ITC33";"991";"12";"3";"Italia";"Nord-Ovest";"Liguria";"Genova";"Italia";"Nord-Ovest";"Liguria";"Genova"
"ITC34";"992";"12";"3";"Italia";"Nord-Ovest";"Liguria";"La Spezia";"Italia";"Nord-Ovest";"Liguria";"La Spezia"
"ITC41";"994";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Varese";"Italia";"Nord-Ovest";"Lombardia";"Varese"
"ITC42";"995";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Como";"Italia";"Nord-Ovest";"Lombardia";"Como"
"ITC43";"996";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Lecco";"Italia";"Nord-Ovest";"Lombardia";"Lecco"
"ITC44";"997";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Sondrio";"Italia";"Nord-Ovest";"Lombardia";"Sondrio"
"ITC46";"998";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Bergamo";"Italia";"Nord-Ovest";"Lombardia";"Bergamo"
"ITC47";"999";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Brescia";"Italia";"Nord-Ovest";"Lombardia";"Brescia"
"ITC48";"1000";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Pavia";"Italia";"Nord-Ovest";"Lombardia";"Pavia"
"ITC49";"1001";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Lodi";"Italia";"Nord-Ovest";"Lombardia";"Lodi"
"ITC4A";"1002";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Cremona";"Italia";"Nord-Ovest";"Lombardia";"Cremona"
"ITC4B";"1003";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Mantova";"Italia";"Nord-Ovest";"Lombardia";"Mantova"
"ITC4C";"1004";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Milano";"Italia";"Nord-Ovest";"Lombardia";"Milano"
"ITC4D";"1005";"12";"3";"Italia";"Nord-Ovest";"Lombardia";"Monza e della Brianza";"Italia";"Nord-Ovest";"Lombardia";"Monza e della Brianza"
"ITF11";"1008";"12";"3";"Italia";"Sud";"Abruzzo";"L’Aquila";"Italia";"Sud";"Abruzzo";"L’Aquila"
"ITF12";"1009";"12";"3";"Italia";"Sud";"Abruzzo";"Teramo";"Italia";"Sud";"Abruzzo";"Teramo"
"ITF13";"1010";"12";"3";"Italia";"Sud";"Abruzzo";"Pescara";"Italia";"Sud";"Abruzzo";"Pescara"
"ITF14";"1011";"12";"3";"Italia";"Sud";"Abruzzo";"Chieti";"Italia";"Sud";"Abruzzo";"Chieti"
"ITF21";"1013";"12";"3";"Italia";"Sud";"Molise";"Isernia";"Italia";"Sud";"Molise";"Isernia"
"ITF22";"1014";"12";"3";"Italia";"Sud";"Molise";"Campobasso";"Italia";"Sud";"Molise";"Campobasso"
"ITF31";"1016";"12";"3";"Italia";"Sud";"Campania";"Caserta";"Italia";"Sud";"Campania";"Caserta"
"ITF32";"1017";"12";"3";"Italia";"Sud";"Campania";"Benevento";"Italia";"Sud";"Campania";"Benevento"
"ITF33";"1018";"12";"3";"Italia";"Sud";"Campania";"Napoli";"Italia";"Sud";"Campania";"Napoli"
"ITF34";"1019";"12";"3";"Italia";"Sud";"Campania";"Avellino";"Italia";"Sud";"Campania";"Avellino"
"ITF35";"1020";"12";"3";"Italia";"Sud";"Campania";"Salerno";"Italia";"Sud";"Campania";"Salerno"
"ITF43";"1022";"12";"3";"Italia";"Sud";"Puglia";"Taranto";"Italia";"Sud";"Puglia";"Taranto"
"ITF44";"1023";"12";"3";"Italia";"Sud";"Puglia";"Brindisi";"Italia";"Sud";"Puglia";"Brindisi"
"ITF45";"1024";"12";"3";"Italia";"Sud";"Puglia";"Lecce";"Italia";"Sud";"Puglia";"Lecce"
"ITF46";"1025";"12";"3";"Italia";"Sud";"Puglia";"Foggia";"Italia";"Sud";"Puglia";"Foggia"
"ITF47";"1026";"12";"3";"Italia";"Sud";"Puglia";"Bari";"Italia";"Sud";"Puglia";"Bari"
"ITF48";"1027";"12";"3";"Italia";"Sud";"Puglia";"Barletta-Andria-Trani";"Italia";"Sud";"Puglia";"Barletta-Andria-Trani"
"ITF51";"1029";"12";"3";"Italia";"Sud";"Basilicata";"Potenza";"Italia";"Sud";"Basilicata";"Potenza"
"ITF52";"1030";"12";"3";"Italia";"Sud";"Basilicata";"Matera";"Italia";"Sud";"Basilicata";"Matera"
"ITF61";"1032";"12";"3";"Italia";"Sud";"Calabria";"Cosenza";"Italia";"Sud";"Calabria";"Cosenza"
